1,2,0.000000
1,3,1870.268032
1,4,0.000000
1,5,0.078300
1,6,2680.470970
1,7,45.533369
1,8,0.000001
2,1,0.019115
2,3,1.763997
2,4,2158.397344
2,5,0.112188
2,6,0.213447
2,7,53.998631
2,8,812.896832
3,1,1766.537038
3,2,81.841428
3,4,19.043720
3,5,1720.347081
3,6,0.072816
3,7,3161.834155
3,8,838.885231
4,1,1078.552908
4,2,1182.611028
4,3,352.324360
4,5,600.670451
4,6,683.078963
4,7,0.126881
4,8,1736.165449
5,1,65.367600
5,2,42.347570
5,3,90.827353
5,4,2930.315237
5,6,2094.369522
5,7,0.126092
5,8,0.123254
6,1,0.001131
6,2,0.001133
6,3,0.001132
6,4,17.593382
6,5,2625.056607
6,7,2008.040484
6,8,226.973949
7,1,1370.257986
7,2,1315.971143
7,3,1431.678478
7,4,13.252834
7,5,878.607191
7,6,825.581513
7,8,216.595868
8,1,3.613607
8,2,49.376199
8,3,2552.925961
8,4,1986.126669
8,5,5.462421
8,6,5.308130
8,7,5.748755
