1,2,484.366321
1,3,611.578961
1,4,792.867954
1,5,534.486650
1,6,619.877989
1,7,432.512305
1,8,298.246236
2,1,591.013183
2,3,221.721186
2,4,1249.879761
2,5,153.057582
2,6,105.999683
2,7,265.709539
2,8,191.687232
3,1,563.992755
3,2,182.092818
3,4,505.302239
3,5,712.092640
3,6,638.501386
3,7,836.284732
3,8,326.455965
4,1,716.230338
4,2,1290.478397
4,3,521.373660
4,5,330.727006
4,6,155.722350
4,7,466.570524
4,8,1516.831673
5,1,527.757096
5,2,220.130073
5,3,703.752652
5,4,358.498544
5,6,273.548422
5,7,1314.755976
5,8,171.914942
6,1,474.567960
6,2,143.541235
6,3,472.780535
6,4,137.923514
6,5,217.227676
6,7,1711.454105
6,8,280.652288
7,1,544.597402
7,2,278.145037
7,3,874.994283
7,4,576.791348
7,5,519.882384
7,6,1301.916687
7,8,210.796896
8,1,311.610319
8,2,183.782322
8,3,334.859789
8,4,1412.663276
8,5,158.346457
8,6,325.187118
8,7,223.634147
