1,2,0.000000
1,3,9418.640994
1,4,0.000000
1,5,0.000008
1,6,3200.082044
1,7,0.000014
1,8,0.000003
2,1,0.012220
2,3,0.000000
2,4,5226.363010
2,5,0.000000
2,6,0.000000
2,7,0.000000
2,8,0.000000
3,1,4901.779588
3,2,1938.220287
3,4,0.000008
3,5,0.000008
3,6,4302.233930
3,7,14927.478691
3,8,0.000014
4,1,3238.827084
4,2,2693.404720
4,3,437.194783
4,5,1551.992644
4,6,1162.837198
4,7,566.276747
4,8,4460.924888
5,1,0.469398
5,2,1.889214
5,3,1078.165256
5,4,2915.704021
5,6,4498.134434
5,7,603.630816
5,8,581.747787
6,1,3525.481100
6,2,1616.620014
6,3,0.000236
6,4,1375.929973
6,5,3310.945385
6,7,6246.669055
6,8,1501.102130
7,1,0.000097
7,2,0.000097
7,3,12541.103547
7,4,0.000055
7,5,0.000055
7,6,4012.181911
7,8,2806.642356
8,1,0.000098
8,2,0.000098
8,3,0.000097
8,4,3805.263371
8,5,0.000055
8,6,1538.956758
8,7,3097.605611
