1,2,381.350368
1,3,799.340870
1,4,167.869730
1,5,0.000063
1,6,667.713424
1,7,77.735159
1,8,0.000103
1,9,0.000119
1,10,0.000046
1,11,161.101172
1,12,0.000185
1,13,0.000029
1,14,0.002422
1,15,0.000047
1,16,0.000050
1,17,0.000168
1,18,0.000254
1,19,0.000051
1,20,0.000035
1,21,0.000050
1,22,95.161191
2,1,0.000066
2,3,120.584737
2,4,0.000545
2,5,0.000050
2,6,0.001317
2,7,0.000252
2,8,0.000073
2,9,0.000077
2,10,0.000038
2,11,0.000333
2,12,0.000075
2,13,0.000026
2,14,0.000156
2,15,0.000038
2,16,0.000039
2,17,0.000028
2,18,0.000129
2,19,0.000039
2,20,0.000028
2,21,0.000037
2,22,0.000240
3,1,0.000101
3,2,0.000073
3,4,0.000124
3,5,0.000038
3,6,0.000870
3,7,44.106641
3,8,0.000049
3,9,0.000833
3,10,0.000068
3,11,129.218502
3,12,0.000037
3,13,0.000038
3,14,0.001297
3,15,0.000040
3,16,0.000100
3,17,0.000052
3,18,0.000077
3,19,0.000035
3,20,0.000040
3,21,0.000085
3,22,27.669170
4,1,0.000038
4,2,0.000088
4,3,0.000122
4,5,0.000055
4,6,51.911728
4,7,0.000491
4,8,0.000084
4,9,0.000089
4,10,0.000040
4,11,0.001187
4,12,0.000080
4,13,0.000027
4,14,0.000216
4,15,0.000039
4,16,0.000042
4,17,0.000030
4,18,0.000166
4,19,0.000042
4,20,0.000029
4,21,0.000039
4,22,0.000532
5,1,0.000034
5,2,0.000070
5,3,0.000090
5,4,0.000345
5,6,0.000412
5,7,0.000260
5,8,541.343218
5,9,155.401710
5,10,0.000080
5,11,0.000342
5,12,627.331893
5,13,0.000039
5,14,0.000113
5,15,0.000144
5,16,0.000028
5,17,0.000023
5,18,0.000112
5,19,0.000114
5,20,0.000051
5,21,0.000041
5,22,0.000145
6,1,0.000075
6,2,0.000116
6,3,0.000368
6,4,488.788464
6,5,0.000080
6,7,185.349201
6,8,0.000159
6,9,26.799894
6,10,0.000080
6,11,270.470372
6,12,0.000039
6,13,0.000041
6,14,34.644681
6,15,0.000041
6,16,0.000122
6,17,0.000056
6,18,47.652725
6,19,0.000037
6,20,0.000042
6,21,0.000100
6,22,157.938959
7,1,0.000044
7,2,0.000093
7,3,0.000279
7,4,35.517743
7,5,0.000088
7,6,0.005450
7,8,0.000114
7,9,0.000655
7,10,0.000069
7,11,85.132855
7,12,0.000034
7,13,0.000038
7,14,0.000482
7,15,0.000037
7,16,0.000097
7,17,0.000050
7,18,0.552367
7,19,0.000032
7,20,0.000036
7,21,0.000082
7,22,665.212198
8,1,0.000040
8,2,0.000103
8,3,0.000156
8,4,143.658561
8,5,431.240966
8,6,180.438074
8,7,0.002925
8,9,69.254148
8,10,0.028233
8,11,154.581362
8,12,366.944976
8,13,0.000081
8,14,0.000089
8,15,72.854188
8,16,0.000038
8,17,34.180523
8,18,0.000222
8,19,0.006037
8,20,166.075828
8,21,0.000086
8,22,0.000092
9,1,0.000039
9,2,0.000087
9,3,0.000145
9,4,0.013966
9,5,302.452053
9,6,0.000255
9,7,0.000352
9,8,0.000187
9,10,0.000070
9,11,0.000292
9,12,0.000032
9,13,0.000036
9,14,0.000068
9,15,0.000035
9,16,0.000025
9,17,0.000020
9,18,0.000325
9,19,0.000031
9,20,0.000036
9,21,0.000037
9,22,0.000081
10,1,0.000037
10,2,0.000075
10,3,0.000118
10,4,0.000679
10,5,173.107687
10,6,0.000183
10,7,0.000233
10,8,0.000603
10,9,0.000552
10,11,192.343289
10,12,0.000061
10,13,0.000074
10,14,0.000082
10,15,0.000074
10,16,0.000037
10,17,0.000027
10,18,0.000220
10,19,0.000063
10,20,0.000073
10,21,0.000078
10,22,0.000087
11,1,0.000048
11,2,0.000112
11,3,0.000577
11,4,234.274339
11,5,0.000110
11,6,140.773884
11,7,233.689069
11,8,222.354045
11,9,51.013541
11,10,365.421288
11,12,0.000110
11,13,0.000158
11,14,0.000280
11,15,0.000164
11,16,0.000414
11,17,0.000083
11,18,180.629976
11,19,0.000116
11,20,0.000159
11,21,0.000710
11,22,0.000424
12,1,0.000049
12,2,0.000092
12,3,0.000032
12,4,0.006572
12,5,417.325542
12,6,0.000036
12,7,0.000036
12,8,395.441257
12,9,0.000038
12,10,0.000041
12,11,0.000057
12,13,0.000078
12,14,0.000079
12,15,0.000353
12,16,0.000038
12,17,375.950072
12,18,0.000042
12,19,0.001794
12,20,0.000512
12,21,0.000082
12,22,0.000082
13,1,0.000026
13,2,0.000040
13,3,0.000052
13,4,0.000076
13,5,0.000102
13,6,0.000062
13,7,0.000066
13,8,0.000084
13,9,0.000074
13,10,0.000085
13,11,0.000214
13,12,0.000366
13,14,15.625152
13,15,0.000176
13,16,0.000073
13,17,0.000043
13,18,0.000060
13,19,0.000379
13,20,47.137964
13,21,38.957155
13,22,0.271103
14,1,0.000045
14,2,0.000099
14,3,0.000339
14,4,108.592538
14,5,0.000098
14,6,32.736465
14,7,125.683462
14,8,0.000098
14,9,0.000187
14,10,0.000101
14,11,0.001047
14,12,0.000469
14,13,0.207167
14,15,0.001912
14,16,164.570726
14,17,0.000124
14,18,72.183207
14,19,0.000438
14,20,27.653398
14,21,151.739601
14,22,63.670989
15,1,0.000037
15,2,0.000073
15,3,0.000086
15,4,0.000184
15,5,0.000689
15,6,0.000062
15,7,0.000065
15,8,0.000508
15,9,0.000072
15,10,0.000084
15,11,0.000223
15,12,0.000156
15,13,20.708133
15,14,36.470949
15,16,0.000076
15,17,772.335423
15,18,0.000068
15,19,0.000483
15,20,0.000120
15,21,59.666704
15,22,4.044906
16,1,0.000039
16,2,0.000063
16,3,0.000317
16,4,0.000245
16,5,0.000061
16,6,27.299062
16,7,119.894445
16,8,0.000049
16,9,0.000048
16,10,0.000050
16,11,435.311807
16,12,0.000088
16,13,0.000118
16,14,555.768760
16,15,0.000124
16,17,0.000103
16,18,53.450507
16,19,0.000089
16,20,0.000116
16,21,0.000707
16,22,13.544684
17,1,0.000047
17,2,0.000040
17,3,0.000079
17,4,0.000073
17,5,0.000041
17,6,0.000103
17,7,0.000114
17,8,283.298523
17,9,0.000033
17,10,0.000034
17,11,0.000188
17,12,194.454530
17,13,0.000055
17,14,0.000240
17,15,820.367030
17,16,0.000103
17,18,0.000113
17,19,0.000677
17,20,0.000173
17,21,0.000087
17,22,0.000115
18,1,0.000042
18,2,0.000113
18,3,0.000189
18,4,243.754960
18,5,0.000064
18,6,110.757153
18,7,0.005895
18,8,0.000105
18,9,0.000513
18,10,0.000066
18,11,0.004518
18,12,0.000038
18,13,0.000037
18,14,0.000286
18,15,0.000037
18,16,0.000088
18,17,0.000047
18,19,0.000034
18,20,0.000037
18,21,0.000076
18,22,0.000427
19,1,0.000012
19,2,0.000013
19,3,0.000012
19,4,0.000014
19,5,0.000014
19,6,0.000012
19,7,0.000012
19,8,0.002066
19,9,0.000012
19,10,0.000012
19,11,0.000011
19,12,0.000407
19,13,0.000008
19,14,0.000008
19,15,0.000144
19,16,0.000012
19,17,0.000023
19,18,0.000012
19,20,0.000096
19,21,0.000008
19,22,0.000008
20,1,0.000032
20,2,0.000044
20,3,0.000053
20,4,0.000087
20,5,0.000132
20,6,0.000062
20,7,0.000066
20,8,176.770692
20,9,0.000074
20,10,0.000086
20,11,0.000220
20,12,0.000557
20,13,31.280678
20,14,46.898378
20,15,0.000218
20,16,0.000073
20,17,0.000088
20,18,0.000066
20,19,0.001157
20,21,70.224727
20,22,12.630560
21,1,0.000032
21,2,0.000050
21,3,0.000096
21,4,0.000122
21,5,0.000111
21,6,0.000143
21,7,0.000167
21,8,0.000090
21,9,0.000079
21,10,0.000091
21,11,0.002391
21,12,0.000562
21,13,49.803023
21,14,57.632776
21,15,0.003421
21,16,0.000121
21,17,0.000055
21,18,0.000162
21,19,0.000511
21,20,96.938529
21,22,116.236467
22,1,0.000083
22,2,0.000087
22,3,0.000241
22,4,0.002963
22,5,0.000087
22,6,0.001224
22,7,0.003937
22,8,0.000083
22,9,0.000148
22,10,0.000085
22,11,0.000462
22,12,0.000282
22,13,0.001035
22,14,0.000816
22,15,0.002115
22,16,1040.699147
22,17,115.655359
22,18,0.001982
22,19,0.000304
22,20,0.001647
22,21,0.010379
