1,2,0.000000
1,3,186818.226337
1,4,129461.696020
1,5,0.000004
1,6,70375.215673
1,7,0.000009
1,8,0.000006
2,1,0.000000
2,3,0.000000
2,4,181324.063689
2,5,0.000000
2,6,0.000000
2,7,0.000000
2,8,0.000000
3,1,92425.999620
3,2,0.000000
3,4,0.000000
3,5,0.000004
3,6,89470.496640
3,7,369957.652640
3,8,0.000006
4,1,110007.381684
4,2,264620.164193
4,3,0.000001
4,5,59109.223301
4,6,7473.191306
4,7,4057.037246
4,8,190118.040061
5,1,452858.428618
5,2,0.000000
5,3,0.000001
5,4,54520.344871
5,6,118904.766257
5,7,0.000000
5,8,139614.100162
6,1,0.000004
6,2,0.000000
6,3,0.000001
6,4,0.000001
6,5,107886.736764
6,7,122149.385117
6,8,0.000036
7,1,185906.578051
7,2,0.000000
7,3,0.000000
7,4,0.000003
7,5,76850.903263
7,6,385884.881283
7,8,0.000034
8,1,0.000000
8,2,0.000000
8,3,0.000000
8,4,187993.309047
8,5,113835.125841
8,6,0.000000
8,7,0.000000
