1,2,352.594027
1,3,238.493258
1,4,171.951091
1,5,320.344596
1,6,395.362742
1,7,399.329250
1,8,226.272671
2,1,351.365234
2,3,286.952286
2,4,160.311673
2,5,362.530835
2,6,538.251441
2,7,475.307706
2,8,264.445403
3,1,414.936795
3,2,689.155250
3,4,307.520075
3,5,538.316782
3,6,1066.255449
3,7,671.757872
3,8,551.670663
4,1,397.382200
4,2,466.347258
4,3,547.506960
4,5,395.271497
4,6,630.332262
4,7,492.066337
4,8,689.847074
5,1,666.687869
5,2,879.905549
5,3,1176.456805
5,4,301.237569
5,6,1167.124068
5,7,1639.313754
5,8,547.923267
6,1,431.753563
6,2,574.154388
6,3,487.253901
6,4,293.702339
6,5,405.621960
6,7,2052.813387
6,8,421.069612
7,1,538.474783
7,2,605.708179
7,3,574.558442
7,4,258.762819
7,5,396.804617
7,6,732.568409
7,8,315.206777
8,1,207.900220
8,2,239.413242
8,3,367.591633
8,4,134.075398
8,5,232.371295
8,6,375.456237
8,7,199.435152
