1,2,0.000000
1,3,1780.572467
1,4,0.000000
1,5,2849.434329
1,6,0.000016
1,7,0.000039
1,8,0.000000
2,1,1245.831579
2,3,43.778373
2,4,2340.538634
2,5,0.000028
2,6,0.000088
2,7,0.000039
2,8,0.000039
3,1,2017.232504
3,2,12.765155
3,4,0.000023
3,5,0.000023
3,6,2232.056001
3,7,0.000039
3,8,0.000039
4,1,0.000003
4,2,2543.094382
4,3,0.001869
4,5,0.023182
4,6,0.010912
4,7,1871.121817
4,8,2308.690769
5,1,1691.822311
5,2,1234.189834
5,3,0.003625
5,4,730.195037
5,6,1876.650688
5,7,55.004566
5,8,150.462266
6,1,0.181290
6,2,297.827243
6,3,1807.371856
6,4,1469.975047
6,5,0.006001
6,7,2399.413681
6,8,835.008700
7,1,0.000000
7,2,0.000000
7,3,0.000000
7,4,180.025924
7,5,0.006469
7,6,2594.574048
7,8,1242.226858
8,1,0.000000
8,2,0.000000
8,3,0.000000
8,4,2275.460266
8,5,2029.560701
8,6,0.001805
8,7,0.001844
