1,2,0.000000
1,3,1462.703885
1,4,0.000000
1,5,226.266490
1,6,440.683714
1,7,4130.732848
1,8,0.000000
2,1,1733.831987
2,3,0.000000
2,4,3339.600172
2,5,0.000000
2,6,0.000000
2,7,0.000000
2,8,0.000000
3,1,1026.879508
3,2,614.970351
3,4,0.000000
3,5,253.286732
3,6,678.968472
3,7,0.000020
3,8,0.001108
4,1,0.000008
4,2,2920.477940
4,3,0.000001
4,5,2966.015062
4,6,639.801548
4,7,55.307355
4,8,2361.105220
5,1,2100.417185
5,2,753.880957
5,3,0.000001
5,4,1473.302097
5,6,1202.278716
5,7,0.000000
5,8,0.000964
6,1,2674.360272
6,2,807.537753
6,3,0.000001
6,4,1449.703886
6,5,0.000380
6,7,0.006179
6,8,0.003472
7,1,0.000001
7,2,0.000001
7,3,0.000000
7,4,0.000000
7,5,0.000000
7,6,1553.973527
7,8,2765.162462
8,1,0.000001
8,2,0.000001
8,3,0.000001
8,4,3214.551181
8,5,3090.938499
8,6,169.854385
8,7,117.336329
